               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 113,             0.01419,           0.0029552,            0.021785,              0.1737,             0.77651,              0.4068,             0.30963,           0.0068594,          0.00070185,             0.01273,           0.0021487,           0.0021487,           0.0021487
                 114,            0.013879,            0.002929,            0.021817,             0.18754,             0.76661,             0.40039,              0.3039,           0.0069105,          0.00070122,            0.012695,           0.0021393,           0.0021393,           0.0021393
                 115,             0.01397,           0.0030302,             0.02168,             0.18923,             0.78417,              0.3979,             0.31294,           0.0068178,          0.00068681,            0.012534,           0.0021299,           0.0021299,           0.0021299
                 116,            0.013927,           0.0030215,            0.021688,             0.19448,             0.74287,             0.40457,             0.30146,           0.0071626,          0.00071793,            0.012518,           0.0021205,           0.0021205,           0.0021205
                 117,             0.01366,           0.0030291,            0.021484,             0.24235,             0.69897,             0.41406,             0.31659,           0.0072467,          0.00069501,            0.012329,           0.0021111,           0.0021111,           0.0021111
                 118,            0.014126,            0.003042,            0.021536,             0.18092,              0.7583,             0.41188,             0.31277,           0.0068056,          0.00071669,            0.012275,           0.0021018,           0.0021018,           0.0021018
                 119,            0.014256,           0.0030277,            0.021519,             0.24261,             0.74188,              0.4179,             0.32578,           0.0068859,          0.00070499,            0.012237,           0.0020924,           0.0020924,           0.0020924
                 120,            0.013861,           0.0030485,            0.021521,              0.2558,             0.72026,              0.4433,             0.33736,           0.0071993,          0.00070227,            0.012199,            0.002083,            0.002083,            0.002083
                 121,            0.013719,            0.003047,            0.021304,             0.25784,             0.75407,             0.42654,             0.32643,           0.0072629,          0.00071292,            0.012192,           0.0020736,           0.0020736,           0.0020736
                 122,            0.013636,           0.0029246,            0.020976,             0.26087,             0.70502,             0.43246,             0.33115,           0.0071184,          0.00070615,            0.012111,           0.0020642,           0.0020642,           0.0020642
                 123,            0.013428,           0.0029517,            0.021112,              0.2109,             0.72851,             0.42508,             0.31912,           0.0072722,          0.00070391,            0.012114,           0.0020548,           0.0020548,           0.0020548
                 124,            0.013684,           0.0028246,            0.020879,             0.19952,             0.76005,             0.42965,             0.32127,           0.0073998,          0.00072496,            0.012103,           0.0020454,           0.0020454,           0.0020454
                 125,            0.014055,           0.0029594,            0.021044,             0.24815,             0.75885,             0.44213,             0.33139,           0.0074268,          0.00069621,            0.011985,           0.0020361,           0.0020361,           0.0020361
                 126,            0.013927,           0.0029836,            0.021081,             0.25312,             0.77059,             0.45242,             0.34724,           0.0072304,          0.00068006,             0.01191,           0.0020267,           0.0020267,           0.0020267
                 127,            0.013332,           0.0028864,            0.020905,             0.25741,             0.79095,             0.45077,              0.3496,            0.007166,          0.00069446,            0.011858,           0.0020173,           0.0020173,           0.0020173
                 128,            0.013975,           0.0028851,             0.02082,             0.25206,             0.77077,             0.46086,             0.35158,           0.0068017,          0.00067985,            0.011886,           0.0020079,           0.0020079,           0.0020079
                 129,            0.013736,           0.0028959,            0.020808,             0.24114,             0.75915,             0.43673,             0.32886,           0.0072236,          0.00074291,            0.011928,           0.0019985,           0.0019985,           0.0019985
                 130,            0.013969,           0.0029886,            0.021114,             0.21381,              0.7356,             0.45035,              0.3415,           0.0073723,          0.00070402,            0.011723,           0.0019891,           0.0019891,           0.0019891
                 131,            0.013839,           0.0029739,            0.020748,              0.2822,             0.74656,             0.47662,             0.36779,            0.006931,          0.00069485,            0.011557,           0.0019797,           0.0019797,           0.0019797
                 132,            0.013417,           0.0029555,            0.020697,              0.2082,             0.82192,             0.46746,             0.37111,           0.0067701,          0.00068435,            0.011603,           0.0019703,           0.0019703,           0.0019703
                 133,            0.013724,           0.0029555,            0.020722,             0.28361,             0.70295,               0.465,             0.36204,           0.0071642,            0.000679,            0.011576,            0.001961,            0.001961,            0.001961
                 134,             0.01379,           0.0028707,            0.020775,             0.54961,             0.45451,             0.47331,             0.37036,           0.0071333,          0.00071227,            0.011451,           0.0019516,           0.0019516,           0.0019516
                 135,            0.013636,           0.0029641,            0.020562,             0.25213,             0.72956,              0.4837,             0.37583,           0.0071362,          0.00069527,            0.011309,           0.0019422,           0.0019422,           0.0019422
                 136,             0.01379,             0.00295,              0.0209,              0.2202,             0.84911,             0.50532,             0.39594,           0.0072475,          0.00070183,            0.011349,           0.0019328,           0.0019328,           0.0019328
                 137,            0.013839,           0.0030019,            0.020645,             0.25313,             0.78345,             0.51075,             0.39548,            0.007084,          0.00071657,            0.011254,           0.0019234,           0.0019234,           0.0019234
                 138,            0.013537,           0.0030159,            0.019993,             0.27016,             0.81099,             0.50465,             0.38704,           0.0070914,          0.00070394,            0.011182,            0.001914,            0.001914,            0.001914
                 139,            0.013664,           0.0029415,            0.020112,             0.34576,             0.69009,             0.50851,             0.40604,           0.0068029,          0.00069107,            0.011288,           0.0019046,           0.0019046,           0.0019046
                 140,             0.01373,           0.0029367,            0.020404,             0.30377,             0.70485,             0.49679,             0.39828,           0.0070461,          0.00068375,            0.011179,           0.0018953,           0.0018953,           0.0018953
                 141,            0.013431,           0.0029254,            0.020176,             0.24862,             0.75494,              0.5058,             0.38983,           0.0072886,          0.00067966,            0.011131,           0.0018859,           0.0018859,           0.0018859
                 142,            0.013474,           0.0029712,            0.020194,             0.23937,              0.8258,             0.49982,             0.38921,           0.0071778,          0.00069234,            0.011067,           0.0018765,           0.0018765,           0.0018765
                 143,            0.013923,           0.0030168,            0.020407,             0.29235,             0.73301,             0.50475,             0.40435,           0.0067053,          0.00067969,            0.010975,           0.0018671,           0.0018671,           0.0018671
                 144,            0.013536,           0.0028975,            0.020285,             0.26663,             0.74784,             0.51205,             0.40306,            0.007092,          0.00068869,            0.011197,           0.0018577,           0.0018577,           0.0018577
                 145,            0.013879,            0.002856,            0.019859,             0.32205,              0.7055,             0.50905,             0.40163,            0.007056,          0.00068581,            0.010967,           0.0018483,           0.0018483,           0.0018483
