               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  88,             0.02143,             0.01034,                   0,             0.85684,             0.77759,             0.82876,             0.49854,            0.037533,           0.0074556,                   0,           0.0023696,           0.0023696,           0.0023696
                  89,            0.021383,            0.010504,                   0,             0.86099,             0.75173,             0.83193,             0.51101,            0.036992,           0.0075775,                   0,           0.0023526,           0.0023526,           0.0023526
                  90,            0.021362,            0.010424,                   0,             0.84481,             0.75372,             0.82749,             0.50129,            0.036805,           0.0076369,                   0,           0.0023355,           0.0023355,           0.0023355
                  91,            0.020968,            0.010462,                   0,              0.8454,             0.75716,             0.80704,             0.49194,            0.037022,           0.0077542,                   0,           0.0023184,           0.0023184,           0.0023184
                  92,            0.020832,            0.010241,                   0,             0.86586,             0.77241,             0.83824,             0.50224,            0.036756,           0.0077274,                   0,           0.0023011,           0.0023011,           0.0023011
                  93,            0.021465,             0.01023,                   0,             0.82299,             0.77091,             0.81889,              0.5052,            0.037702,           0.0078165,                   0,           0.0022837,           0.0022837,           0.0022837
                  94,            0.020826,            0.010174,                   0,              0.8218,             0.77265,             0.82267,             0.48348,            0.037298,            0.007786,                   0,           0.0022662,           0.0022662,           0.0022662
                  95,            0.021243,             0.01029,                   0,             0.87557,             0.74701,             0.83648,             0.51054,            0.037347,            0.007549,                   0,           0.0022487,           0.0022487,           0.0022487
                  96,            0.021187,             0.01043,                   0,             0.83079,              0.7641,             0.82248,             0.49535,            0.037571,           0.0075425,                   0,           0.0022311,           0.0022311,           0.0022311
                  97,            0.020677,           0.0099167,                   0,             0.86212,             0.75897,             0.82632,              0.5046,            0.037579,           0.0077281,                   0,           0.0022134,           0.0022134,           0.0022134
                  98,            0.021047,            0.010284,                   0,             0.84535,             0.75726,             0.82625,              0.5076,            0.037572,           0.0077675,                   0,           0.0021956,           0.0021956,           0.0021956
                  99,            0.021052,             0.01009,                   0,              0.8296,             0.78291,             0.83151,             0.51206,            0.037683,            0.007754,                   0,           0.0021778,           0.0021778,           0.0021778
                 100,            0.021152,           0.0099077,                   0,              0.8248,             0.77436,             0.83078,             0.50735,            0.037678,           0.0075901,                   0,           0.0021599,           0.0021599,           0.0021599
                 101,            0.020366,            0.010235,                   0,             0.82579,             0.78632,             0.82323,             0.50282,            0.037744,           0.0075204,                   0,           0.0021419,           0.0021419,           0.0021419
                 102,            0.020406,            0.010047,                   0,             0.87768,             0.76239,             0.83827,             0.50484,            0.037021,           0.0076341,                   0,           0.0021239,           0.0021239,           0.0021239
                 103,            0.020647,           0.0099301,                   0,             0.84093,             0.78621,             0.84605,             0.51863,            0.037607,            0.007645,                   0,           0.0021058,           0.0021058,           0.0021058
                 104,              0.0205,           0.0099061,                   0,              0.8629,              0.7639,             0.83321,             0.51433,            0.038024,           0.0079653,                   0,           0.0020876,           0.0020876,           0.0020876
                 105,            0.020455,            0.010525,                   0,             0.86153,             0.76575,             0.84039,             0.50726,            0.038055,           0.0076169,                   0,           0.0020694,           0.0020694,           0.0020694
                 106,            0.020559,           0.0099679,                   0,             0.88469,             0.72137,             0.82165,             0.51424,            0.037818,           0.0076802,                   0,           0.0020512,           0.0020512,           0.0020512
                 107,            0.020558,            0.010085,                   0,             0.85442,             0.77265,             0.83105,             0.51172,            0.037443,           0.0075672,                   0,           0.0020329,           0.0020329,           0.0020329
