               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  68,            0.024333,            0.011731,                   0,             0.84053,             0.71282,             0.81075,             0.47693,            0.038895,           0.0075541,                   0,           0.0085654,           0.0085654,           0.0085654
                  69,            0.024044,            0.011877,                   0,             0.81598,             0.75038,             0.80602,             0.46408,            0.039087,           0.0076633,                   0,           0.0085245,           0.0085245,           0.0085245
                  70,            0.023931,            0.011925,                   0,              0.8071,             0.74017,             0.80242,             0.45077,            0.038979,           0.0077786,                   0,           0.0084832,           0.0084832,           0.0084832
                  71,            0.023773,            0.011739,                   0,             0.84248,             0.74972,             0.81584,             0.48223,            0.039726,           0.0074592,                   0,           0.0084414,           0.0084414,           0.0084414
                  72,             0.02382,             0.01203,                   0,             0.83796,             0.76906,             0.82017,             0.47034,            0.038943,           0.0074108,                   0,           0.0083992,           0.0083992,           0.0083992
                  73,            0.023977,            0.011927,                   0,             0.85148,             0.73675,             0.81198,             0.47721,            0.039153,           0.0073469,                   0,           0.0083565,           0.0083565,           0.0083565
                  74,            0.023939,            0.011958,                   0,              0.8396,             0.74359,             0.80068,             0.46732,            0.039546,           0.0075989,                   0,           0.0083135,           0.0083135,           0.0083135
                  75,            0.023601,            0.011794,                   0,              0.8121,             0.73162,             0.78891,             0.47348,            0.038728,           0.0076383,                   0,             0.00827,             0.00827,             0.00827
                  76,            0.023426,            0.011807,                   0,             0.81362,             0.75366,              0.7863,             0.45973,            0.039081,           0.0076391,                   0,           0.0082262,           0.0082262,           0.0082262
                  77,            0.023491,             0.01197,                   0,             0.80808,             0.74853,             0.80801,             0.46956,            0.039954,           0.0076502,                   0,           0.0081819,           0.0081819,           0.0081819
                  78,            0.023561,             0.01186,                   0,             0.77745,             0.78291,             0.81695,              0.4665,            0.039121,           0.0075321,                   0,           0.0081373,           0.0081373,           0.0081373
                  79,            0.023778,            0.011849,                   0,             0.80386,             0.72991,             0.79475,              0.4658,            0.038617,           0.0074944,                   0,           0.0080923,           0.0080923,           0.0080923
