               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 112,            0.022388,            0.011118,                   0,             0.87051,             0.72479,             0.80787,             0.46396,            0.038735,           0.0078271,                   0,              0.0063,              0.0063,              0.0063
                 113,            0.022185,            0.011069,                   0,             0.87356,             0.74404,             0.81959,             0.48011,            0.039177,           0.0076907,                   0,           0.0062667,           0.0062667,           0.0062667
                 114,            0.022201,            0.010976,                   0,             0.82605,             0.77949,             0.81833,             0.49111,            0.039482,           0.0076568,                   0,           0.0062333,           0.0062333,           0.0062333
                 115,            0.022633,            0.011006,                   0,             0.84839,             0.73675,             0.81122,             0.46886,            0.038929,           0.0077194,                   0,              0.0062,              0.0062,              0.0062
                 116,            0.021958,            0.011017,                   0,             0.85539,             0.72802,             0.81123,             0.47342,               0.039,           0.0074762,                   0,           0.0061667,           0.0061667,           0.0061667
                 117,            0.022464,            0.011225,                   0,             0.85138,              0.7453,              0.8129,             0.48272,            0.038759,            0.007501,                   0,           0.0061333,           0.0061333,           0.0061333
                 118,            0.022014,            0.011142,                   0,             0.83806,             0.73504,              0.8113,             0.46351,             0.03907,            0.007733,                   0,              0.0061,              0.0061,              0.0061
                 119,            0.021817,            0.010861,                   0,             0.81375,             0.74687,             0.79933,             0.48458,            0.039003,           0.0075769,                   0,           0.0060667,           0.0060667,           0.0060667
                 120,            0.022348,            0.010937,                   0,             0.86453,             0.75385,             0.82504,             0.49262,            0.038123,            0.007567,                   0,           0.0060333,           0.0060333,           0.0060333
                 121,            0.021724,            0.011004,                   0,             0.85547,             0.72991,             0.80144,             0.49519,            0.039057,           0.0074448,                   0,               0.006,               0.006,               0.006
                 122,            0.022288,            0.010844,                   0,             0.83397,             0.72123,             0.79142,             0.47416,             0.04008,           0.0081605,                   0,           0.0059667,           0.0059667,           0.0059667
                 123,               0.022,            0.011133,                   0,             0.86212,             0.71624,             0.80146,             0.47409,            0.039065,           0.0078427,                   0,           0.0059333,           0.0059333,           0.0059333
                 124,            0.021661,             0.01099,                   0,             0.84127,             0.76239,             0.82246,             0.49138,            0.037944,           0.0075488,                   0,              0.0059,              0.0059,              0.0059
                 125,            0.021583,            0.010581,                   0,             0.83663,             0.78784,             0.83007,             0.49879,            0.039482,           0.0074834,                   0,           0.0058667,           0.0058667,           0.0058667
                 126,            0.021536,            0.010754,                   0,             0.85043,             0.74017,             0.81453,             0.49866,             0.03852,           0.0076978,                   0,           0.0058333,           0.0058333,           0.0058333
                 127,            0.021737,            0.010863,                   0,             0.85682,             0.77743,             0.83685,             0.49842,             0.03859,           0.0078612,                   0,              0.0058,              0.0058,              0.0058
