               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.014833,           0.0030833,            0.014661,             0.58055,             0.70786,             0.75346,             0.50517,           0.0098802,          0.00093383,            0.007103,           0.0014541,           0.0014541,           0.0014541
                  64,            0.014389,           0.0029371,             0.01444,             0.52012,             0.74203,             0.74627,             0.52353,            0.009366,          0.00085613,           0.0077471,           0.0014259,           0.0014259,           0.0014259
                  65,            0.014402,           0.0030046,            0.014309,             0.45242,             0.72262,              0.6936,             0.49961,           0.0084136,          0.00089864,           0.0078877,           0.0013978,           0.0013978,           0.0013978
                  66,            0.014289,           0.0028488,            0.014034,             0.56241,             0.59487,             0.65742,             0.45129,            0.010153,          0.00089048,           0.0099802,           0.0013696,           0.0013696,           0.0013696
                  67,            0.014239,           0.0028623,            0.014419,             0.57896,             0.70718,             0.75392,             0.58781,            0.007749,          0.00087528,            0.007379,           0.0013414,           0.0013414,           0.0013414
                  68,            0.014615,           0.0029775,            0.014065,             0.64821,             0.65051,             0.73268,             0.55391,           0.0085248,          0.00090765,           0.0073007,           0.0013133,           0.0013133,           0.0013133
                  69,            0.014452,           0.0030047,             0.01393,             0.57946,             0.72798,             0.74457,             0.54265,           0.0081745,          0.00084324,           0.0075673,           0.0012851,           0.0012851,           0.0012851
                  70,            0.014296,           0.0029369,            0.013626,             0.70951,             0.62272,              0.7612,             0.55585,           0.0082889,          0.00091994,           0.0076391,            0.001257,            0.001257,            0.001257
                  71,            0.014278,           0.0030299,             0.01425,              0.6266,             0.71255,             0.76887,             0.60752,           0.0071299,          0.00081649,           0.0066431,           0.0012288,           0.0012288,           0.0012288
                  72,            0.013842,           0.0029474,            0.013572,              0.5635,             0.71692,             0.75255,             0.58036,           0.0077043,           0.0010053,           0.0072706,           0.0012006,           0.0012006,           0.0012006
                  73,            0.013608,            0.002862,            0.012954,             0.59225,             0.72844,             0.74048,             0.58284,           0.0075216,          0.00079294,           0.0075396,           0.0011725,           0.0011725,           0.0011725
                  74,             0.01396,           0.0029332,            0.012502,             0.60166,             0.73575,             0.76493,             0.59988,           0.0074612,          0.00087434,           0.0073106,           0.0011443,           0.0011443,           0.0011443
